lot,lat,axis,uf,value
-38.9720,-12.6050,São Félix,BA,9289
-44.1950,-13.4020,São Félix do Coribe,BA,3467
-38.6800,-12.6280,São Francisco do Conde,BA,7739
-41.9120,-11.2290,São Gabriel,BA,2172
-38.9670,-12.4330,São Gonçalo dos Campos,BA,7631
-39.3390,-15.0840,São José da Vitória,BA,3131
-39.8670,-11.4120,São José do Jacuípe,BA,3284
-39.4560,-13.0480,São Miguel das Matas,BA,1830
-38.4950,-12.5130,São Sebastião do Passé,BA,6704
-39.1820,-12.7280,Sapeaçu,BA,4830
-38.6000,-11.6000,Sátiro Dias,BA,7365
-38.7690,-12.7380,Saubara,BA,2926
-40.4180,-10.9410,Saúde,BA,4614
-41.7700,-12.4190,Seabra,BA,1387
-42.9400,-14.5730,Sebastião Laranjeiras,BA,6378
-40.1910,-10.4630,Senhor do Bonfim,BA,4141
-41.8850,-9.7460,Sento Sé,BA,3010
-43.5980,-13.5720,Serra do Ramalho,BA,7656
-43.9500,-12.7610,Serra Dourada,BA,2612
-39.3320,-12.1600,Serra Preta,BA,767
-39.0080,-11.6640,Serrinha,BA,6018
-40.3020,-11.4160,Serrolândia,BA,4157
-38.4040,-12.7840,Simões Filho,BA,5506
-43.4650,-13.0850,Sítio do Mato,BA,8778
-38.2170,-10.3500,Sítio do Quinto,BA,6925
-40.8230,-9.4550,Sobradinho,BA,144
-41.6380,-12.0890,Souto Soares,BA,3855
-44.0070,-12.7060,Tabocas do Brejo Velho,BA,890
-41.2480,-14.0210,Tanhaçu,BA,9612
-42.4910,-13.5460,Tanque Novo,BA,1523
-39.1040,-11.9790,Tanquinho,BA,6283
-39.0990,-13.5380,Taperoá,BA,3375
-40.7910,-11.8470,Tapiramutá,BA,7165
-39.7420,-17.5350,Teixeira de Freitas,BA,5541
-38.6280,-12.2930,Teodoro Sampaio,BA,1047
-38.9980,-11.4890,Teofilândia,BA,1178
-39.4910,-13.6020,Teolândia,BA,2074
-38.6250,-12.3920,Terra Nova,BA,3278
-41.4110,-14.9760,Tremedal,BA,5887
-38.7870,-10.9630,Tucano,BA,255
-39.4820,-9.8420,Uauá,BA,8619
-39.6630,-13.2680,Ubaíra,BA,1236
-39.3230,-14.3130,Ubaitaba,BA,7548
-39.5230,-14.2140,Ubatã,BA,2370
-42.1330,-11.3370,Uibaí,BA,6509
-41.3260,-10.7330,Umburanas,BA,5595
-39.0750,-15.2930,Una,BA,7137
-42.6550,-14.7710,Urandi,BA,3797
-39.2840,-14.5930,Uruçuca,BA,1307
-41.0940,-12.0820,Utinga,BA,7263
-39.0730,-13.3700,Valença,BA,2019
-39.4620,-11.4120,Valente,BA,2708
-40.1370,-11.6070,Várzea da Roça,BA,1383
-40.3200,-11.5290,Várzea do Poço,BA,4733
-40.9420,-11.2590,Várzea Nova,BA,9409
-39.3940,-12.9710,Varzedo,BA,7206
-38.6090,-12.9600,Vera Cruz,BA,5005
-40.0900,-17.2230,Vereda,BA,6405
-40.8390,-14.8660,Vitória da Conquista,BA,9030
-41.1680,-12.2870,Wagner,BA,7175
-43.8880,-12.1200,Wanderley,BA,8959
-39.4790,-13.6870,Wenceslau Guimarães,BA,2256
-42.7310,-10.8220,Xique-Xique,BA,125
-39.0460,-7.3590,Abaiara,CE,6278
-38.7080,-4.2240,Acarapé,CE,679
-40.1200,-2.8860,Acaraú,CE,9362
-39.4530,-6.0950,Acopiara,CE,5263
-40.1240,-6.5740,Aiuaba,CE,5110
-40.5460,-3.5890,Alcântaras,CE,9371
-39.7410,-7.0020,Altaneira,CE,6041
-38.2720,-5.5210,Alto Santo,CE,2344
-39.5790,-3.4940,Amontada,CE,4692
-39.9890,-6.7750,Antonina do Norte,CE,2523
-39.4320,-3.9490,Apuiarés,CE,794
-38.3910,-3.9010,Aquiraz,CE,3433
-37.7700,-4.5620,Aracati,CE,9258
-38.8140,-4.3710,Aracoiaba,CE,1158
-40.8330,-4.7530,Ararendá,CE,8335
-40.0460,-7.2130,Araripe,CE,6706
-39.0450,-4.4180,Aratuba,CE,4304
-40.1610,-6.3240,Arneiroz,CE,5772
-39.8750,-6.8740,Assaré,CE,4902
-38.9680,-6.9430,Aurora,CE,4292
-38.7170,-6.7300,Baixio,CE,8270
-38.9210,-5.3100,Banabuiú,CE,6912
-39.3020,-7.3050,Barbalha,CE,2322
-38.6430,-4.2870,Barreira,CE,37
-38.7820,-7.1770,Barro,CE,893
-41.1370,-3.0190,Barroquinha,CE,9860
-38.8850,-4.3290,Baturité,CE,4800
-38.1310,-4.1800,Beberibe,CE,1699
-40.1680,-3.0510,Bela Cruz,CE,7401
-39.7320,-5.1280,Boa Viagem,CE,2088
-38.9850,-7.4930,Brejo Santo,CE,377
-40.8410,-2.9020,Camocim,CE,3404
-40.3760,-7.0740,Campos Sales,CE,7220
-39.3120,-4.3590,Canindé,CE,2382
-38.9010,-4.4700,Capistrano,CE,7664
-39.1930,-4.2320,Caridade,CE,1087
-40.4730,-3.9510,Cariré,CE,9537
-39.2840,-7.0420,Caririaçu,CE,2134
-39.4970,-6.5370,Cariús,CE,2078
-40.9430,-4.1670,Carnaubal,CE,2094
-38.2360,-4.1310,Cascavel,CE,1849
-39.8780,-6.1310,Catarina,CE,9994
-40.2010,-4.6480,Catunda,CE,7777
-38.6560,-3.7330,Caucaia,CE,4642
-39.0620,-6.6070,Cedro,CE,854
-41.2440,-3.0340,Chaval,CE,2323
-39.1410,-4.8430,Choró,CE,8435
-38.4970,-4.3000,Chorozinho,CE,4352
-40.6570,-3.5330,Coreaú,CE,397
-40.6780,-5.1780,Crateús,CE,9021
-39.4090,-7.2340,Crato,CE,2922
-40.9110,-4.4000,Croatá,CE,4302
-40.1720,-2.9180,Cruz,CE,3830
-39.2680,-5.9170,Deputado Irapuan Pinheiro,CE,5575
-38.3490,-6.0320,Ererê,CE,1924
-38.4510,-3.8900,Eusébio,CE,4451
-39.5660,-6.9310,Farias Brito,CE,9296
-40.2610,-3.7980,Forquilha,CE,2999
-38.5430,-3.7170,Fortaleza,CE,2241
-37.7970,-4.4520,Fortim,CE,3536
-40.8160,-3.7600,Frecheirinha,CE,9834
-39.4540,-4.0530,General Sampaio,CE,2831
-40.7530,-4.0460,Graça,CE,6744
-40.8260,-3.1200,Granja,CE,928
-39.2180,-6.8880,Granjeiro,CE,7629
-40.3830,-3.9130,Groaíras,CE,5443
-38.6370,-4.0400,Guaiúba,CE,3020
-40.7480,-4.1670,Guaraciaba do Norte,CE,3222
-38.9330,-4.2630,Guaramiranga,CE,9518
-40.4380,-4.4080,Hidrolândia,CE,1436
-38.4960,-4.0990,Horizonte,CE,2975
-38.7530,-4.8040,Ibaretama,CE,3996
-40.8890,-3.9230,Ibiapina,CE,6232
-38.6390,-4.9740,Ibicuitinga,CE,3357
-37.3550,-4.7130,Icapuí,CE,9232
-38.8620,-6.4010,Icó,CE,5407
-39.2990,-6.3590,Iguatu,CE,9005
-40.3090,-5.3960,Independência,CE,5451
-40.7590,-4.9000,Ipaporanga,CE,811
-38.7190,-6.7900,Ipaumirim,CE,8407
-40.7110,-4.3220,Ipu,CE,7871
-40.7190,-4.5420,Ipueiras,CE,9496
-38.3060,-5.8120,Iracema,CE,1474
-39.7830,-3.7460,Irauçuba,CE,3443
-37.8220,-4.6740,Itaiçaba,CE,4757
-38.5280,-3.9690,Itaitinga,CE,3375
-39.5860,-3.6870,Itapagé,CE,5072
-39.8320,-3.3620,Itapipoca,CE,1073
-38.9220,-4.5640,Itapiúna,CE,9223
-39.9150,-2.9200,Itarema,CE,8571
-39.6220,-4.5290,Itatira,CE,5829
-38.7670,-5.6130,Jaguaretama,CE,9424
-38.6200,-5.6580,Jaguaribara,CE,685
-38.6220,-5.8910,Jaguaribe,CE,260
-37.7810,-4.8340,Jaguaruana,CE,1717
-39.2980,-7.5820,Jardim,CE,2063
-39.0160,-7.6860,Jati,CE,9724
-40.5130,-2.7940,Jijoca de Jericoacoara,CE,5755
-39.3150,-7.2130,Juazeiro do Norte,CE,9575
-39.5280,-6.5250,Jucás,CE,4619
-38.9720,-6.7530,Lavras da Mangabeira,CE,2896
-38.0980,-5.1460,Limoeiro do Norte,CE,8226
-39.5770,-4.8570,Madalena,CE,6716
-38.6260,-3.8770,Maracanaú,CE,5258
-38.6860,-3.8900,Maranguape,CE,8238
-40.1470,-3.1240,Marco,CE,2685
-40.6970,-3.2260,Martinópole,CE,7767
-40.3430,-3.5230,Massapê,CE,1834
-38.7740,-7.3890,Mauriti,CE,6929
-40.4550,-3.5420,Meruoca,CE,9298
-38.9460,-7.3130,Milagres,CE,9343
-39.1940,-5.6750,Milhã,CE,9658
-39.9700,-3.5690,Miraíma,CE,828
-39.1430,-7.2500,Missão Velha,CE,329
-39.6280,-5.7430,Mombaça,CE,7330
-40.0630,-4.7890,Monsenhor Tabosa,CE,6761
-38.3730,-5.1070,Morada Nova,CE,2609
-40.6810,-3.4670,Moraújo,CE,9242
-40.1250,-3.2290,Morrinhos,CE,9968
-40.7470,-3.9090,Mucambo,CE,306
-38.9960,-4.3060,Mulungu,CE,5830
-39.6810,-7.0920,Nova Olinda,CE,1807
-40.5630,-4.7070,Nova Russas,CE,8673
-40.7740,-5.5340,Novo Oriente,CE,542
-38.5970,-4.4910,Ocara,CE,9531
-38.9140,-6.2440,Orós,CE,7181
-38.4610,-4.1730,Pacajus,CE,530
-38.6200,-3.9840,Pacatuba,CE,9981
-38.9230,-4.2250,Pacoti,CE,7056
-40.6970,-3.9880,Pacujá,CE,1814
-37.9590,-4.7450,Palhano,CE,6080
-38.8460,-4.1500,Palmácia,CE,8177
-39.0310,-3.4100,Paracuru,CE,9279
-39.1480,-3.4390,Paraipaba,CE,7312
-40.6940,-6.2110,Parambu,CE,8426
-39.2390,-4.0970,Paramoti,CE,2643
-39.7170,-5.4540,Pedra Branca,CE,513
-39.0770,-7.8290,Penaforte,CE,3462
-39.2700,-3.7930,Pentecoste,CE,291
-38.4610,-6.0450,Pereiro,CE,8168
-38.3060,-4.0280,Pindoretama,CE,5750
-39.4180,-5.8040,Piquet Carneiro,CE,9035
-40.6450,-4.2470,Pires Ferreira,CE,4858
-40.9260,-4.7450,Poranga,CE,8346
-39.1180,-7.5350,Porteiras,CE,5214
-40.0270,-7.0910,Potengi,CE,8864
-38.2510,-5.6680,Potiretama,CE,2135
-40.7010,-5.8430,Quiterianópolis,CE,5837
-39.0150,-4.9710,Quixadá,CE,1021
-39.2020,-6.2540,Quixelô,CE,5575
-39.2930,-5.1990,Quixeramobim,CE,1515
-37.9890,-5.0740,Quixeré,CE,5847
-38.7310,-4.2260,Redenção,CE,3339
-40.5820,-4.1420,Reriutaba,CE,9333
-37.9760,-4.9400,Russas,CE,8736
-39.9070,-6.5420,Saboeiro,CE,5024
-40.4570,-7.2850,Salitre,CE,3121
-40.1570,-4.3320,Santa Quitéria,CE,7561
-40.2120,-3.4610,Santana do Acaraú,CE,5945
-39.7370,-7.1880,Santana do Cariri,CE,4605
-40.8650,-4.0490,São Benedito,CE,7981
-38.9690,-3.6060,São Gonçalo do Amarante,CE,5806
-38.2740,-5.2710,São João do Jaguaribe,CE,7783
-39.2430,-3.6700,São Luís do Curu,CE,1228
-39.3720,-5.5880,Senador Pompeu,CE,4604
-40.4630,-3.3510,Senador Sá,CE,8451
-40.3500,-3.6860,Sobral,CE,776
-39.0080,-5.7330,Solonópole,CE,804
-38.1310,-5.2470,Tabuleiro do Norte,CE,6835
-40.3210,-4.8320,Tamboril,CE,7758
-39.7610,-6.6840,Tarrafas,CE,5337
-40.2930,-6.0030,Tauá,CE,180
-39.5810,-3.9890,Tejuçuoca,CE,7466
-40.9920,-3.7320,Tianguá,CE,3169
-39.2690,-3.2780,Trairi,CE,6667
-39.4370,-3.5810,Tururu,CE,3257
-40.9210,-3.8540,Ubajara,CE,6968
-38.7000,-6.6480,Umari,CE,6841
-39.3500,-3.6770,Umirim,CE,6298
-39.5080,-3.6250,Uruburetama,CE,563
-40.5570,-3.3140,Uruoca,CE,8221
-40.4770,-4.1940,Varjota,CE,6390
-39.2960,-6.7890,Várzea Alegre,CE,1976
-41.0920,-3.5620,Viçosa do Ceará,CE,648
-47.9300,-15.7800,Brasília,DF,3301
-41.1240,-20.0740,Afonso Cláudio,ES,6402
-40.9790,-18.5470,Água Doce do Norte,ES,1210
-40.7400,-18.9830,Águia Branca,ES,7389
-41.5330,-20.7640,Alegre,ES,9712
-40.7500,-20.6350,Alfredo Chaves,ES,6001
-41.0170,-19.0560,Alto Rio Novo,ES,9151
-40.6540,-20.7960,Anchieta,ES,4626
-41.5680,-21.1540,Apiacá,ES,2559
-40.2730,-19.8200,Aracruz,ES,7194
-41.1980,-20.9140,Atilio Vivacqua,ES,8395
-41.0160,-19.5190,Baixo Guandu,ES,2702
-40.8910,-18.7550,Barra de São Francisco,ES,6257
-40.2960,-18.5400,Boa Esperança,ES,6259
-41.6720,-21.1140,Bom Jesus do Norte,ES,588
-41.2900,-20.1460,Brejetuba,ES,6760
-41.1130,-20.8490,Cachoeiro de Itapemirim,ES,2670
-40.4200,-20.2640,Cariacica,ES,3223
-41.1850,-20.6040,Castelo,ES,7377
-40.6310,-19.5390,Colatina,ES,2121
-39.7320,-18.5930,Conceição da Barra,ES,5172
-41.2440,-20.3680,Conceição do Castelo,ES,166
-41.6860,-20.6200,Divino de São Lourenço,ES,5111
-40.6590,-20.3630,Domingos Martins,ES,522
-41.8450,-20.6890,Dores do Rio Preto,ES,9462
-40.8310,-18.3730,Ecoporanga,ES,6217
-40.4070,-19.9330,Fundão,ES,3776
-41.6790,-20.7760,Guaçuí,ES,2472
-40.5110,-20.6580,Guarapari,ES,221
-41.5110,-20.2340,Ibatiba,ES,1973
-40.3700,-19.8320,Ibiraçu,ES,2299
-41.6670,-20.5410,Ibitirama,ES,1431
-40.8110,-20.7930,Iconha,ES,5847
-41.6410,-20.3450,Irupi,ES,6347
-40.8560,-19.8020,Itaguaçu,ES,5944
-40.8340,-21.0110,Itapemirim,ES,3562
-40.8750,-19.8740,Itarana,ES,3331
-41.5360,-20.3460,Iúna,ES,6840
-40.0760,-18.9060,Jaguaré,ES,7600
-41.3950,-20.7890,Jerônimo Monteiro,ES,7073
-40.3860,-19.7580,João Neiva,ES,5748
-41.0570,-19.8990,Laranja da Terra,ES,9288
-40.0720,-19.3910,Linhares,ES,4932
-41.1230,-18.8630,Mantenópolis,ES,9330
-40.8240,-21.0430,Marataízes,ES,4371
-40.6830,-20.4130,Marechal Floriano,ES,1510
-40.5420,-19.4130,Marilândia,ES,3378
-41.3660,-21.0640,Mimoso do Sul,ES,1978
-40.3630,-18.1270,Montanha,ES,7429
-40.5160,-18.0930,Mucurici,ES,5035
-41.4130,-20.4640,Muniz Freire,ES,4205
-41.3460,-20.9520,Muqui,ES,2376
-40.4010,-18.7110,Nova Venécia,ES,584
-40.8510,-19.2250,Pancas,ES,5277
-40.1510,-18.0300,Pedro Canário,ES,1564
-40.1220,-18.3800,Pinheiros,ES,8347
-40.7290,-20.8350,Piúma,ES,7016
-40.5410,-18.1240,Ponto Belo,ES,2934
-41.0470,-21.0990,Presidente Kennedy,ES,424
-40.3330,-19.2650,Rio Bananal,ES,427
-40.9360,-20.8630,Rio Novo do Sul,ES,4208
-40.5300,-20.1010,Santa Leopoldina,ES,5863
-40.7460,-20.0410,Santa Maria de Jetibá,ES,5986
-40.6000,-19.9360,Santa Teresa,ES,2300
-40.6240,-19.1440,São Domingos do Norte,ES,5473
-40.5360,-19.0170,São Gabriel da Palha,ES,8514
-41.6540,-21.0250,São José do Calçado,ES,2072
-39.8590,-18.7160,São Mateus,ES,3384
-40.6570,-19.7390,São Roque do Canaã,ES,2573
-40.3080,-20.1290,Serra,ES,904
-40.0980,-19.1970,Sooretama,ES,6548
-41.0070,-20.6710,Vargem Alta,ES,2942
-41.1350,-20.3400,Venda Nova do Imigrante,ES,7760
-40.4960,-20.3900,Viana,ES,3001
-40.6110,-18.6150,Vila Pavão,ES,380
-40.3890,-18.9980,Vila Valério,ES,6498
-40.2920,-20.3300,Vila Velha,ES,2784
-40.3380,-20.3190,Vitória,ES,3956
-49.4380,-16.7570,Abadia de Goiás,GO,2984
-48.7070,-16.2040,Abadiânia,GO,6150
-50.3770,-17.3960,Acreúna,GO,7499
-50.1660,-16.4150,Adelândia,GO,6318
-47.7840,-14.9860,Água Fria de Goiás,GO,415
-48.7620,-18.0740,Água Limpa,GO,8521
-48.2820,-15.7620,Águas Lindas de Goiás,GO,7745
-48.5070,-16.0820,Alexânia,GO,780
-49.4800,-17.7280,Aloândia,GO,485
-49.3390,-14.1960,Alto Horizonte,GO,983
-47.5100,-14.1330,Alto Paraíso de Goiás,GO,2584
-46.4920,-14.4810,Alvorada do Norte,GO,2966
-49.2970,-13.9260,Amaralina,GO,9106
-49.9830,-16.2550,Americano do Brasil,GO,656
-51.0940,-16.6190,Amorinópolis,GO,3183
-48.9530,-16.3270,Anápolis,GO,2959
-48.2190,-18.3370,Anhanguera,GO,2642
-49.9620,-16.4610,Anicuns,GO,7823
-49.2450,-16.8220,Aparecida de Goiânia,GO,165
-51.1450,-18.2990,Aparecida do Rio Doce,GO,1113
-51.9260,-18.9650,Aporé,GO,9274
-49.6810,-16.3580,Araçu,GO,1831
-52.2510,-15.8980,Aragarças,GO,1312
-49.4510,-16.9120,Aragoiânia,GO,4918
-50.6320,-15.0910,Araguapaz,GO,5620
-51.5600,-16.3860,Arenópolis,GO,3719
-51.0830,-14.9200,Aruanã,GO,1502
-50.4650,-16.6820,Aurilândia,GO,4799
-49.7580,-16.4660,Avelinópolis,GO,8067
-52.5450,-16.1960,Baliza,GO,8459
-48.9160,-14.9710,Barro Alto,GO,8127
-48.9530,-16.9730,Bela Vista de Goiás,GO,1491
-52.1720,-16.2100,Bom Jardim de Goiás,GO,4814
-49.7420,-18.2150,Bom Jesus de Goiás,GO,857
-48.9630,-16.6180,Bonfinópolis,GO,7715
-49.8100,-13.6360,Bonópolis,GO,5233
-49.3890,-16.4310,Brazabrantes,GO,5110
-51.1610,-15.2410,Britânia,GO,6695
-49.0440,-18.1440,Buriti Alegre,GO,4586
-50.4310,-16.1810,Buriti de Goiás,GO,4428
-46.4080,-14.4790,Buritinópolis,GO,7814
-46.9270,-15.8010,Cabeceiras,GO,2511
-50.9420,-18.7630,Cachoeira Alta,GO,3907
-50.6470,-16.6680,Cachoeira de Goiás,GO,3162
-49.4750,-18.4920,Cachoeira Dourada,GO,1081
-51.1310,-18.5570,Caçu,GO,663
-51.8100,-16.9570,Caiapônia,GO,8903
-48.6260,-17.7440,Caldas Novas,GO,6624
-49.0020,-16.7140,Caldazinha,GO,9158
-49.6940,-16.7620,Campestre de Goiás,GO,3627
-48.5710,-13.7900,Campinaçu,GO,2100
-49.1520,-14.3140,Campinorte,GO,5629
-47.7820,-17.6390,Campo Alegre de Goiás,GO,9757
-46.7720,-13.0370,Campos Belos,GO,8265
-49.6580,-14.2580,Campos Verdes,GO,9378
-49.7080,-15.3540,Carmo do Rio Verde,GO,8185
-50.2010,-18.0910,Castelândia,GO,9514
-47.9420,-18.1700,Catalão,GO,9074
-49.4940,-16.4470,Caturaí,GO,3579
-47.4580,-13.7980,Cavalcante,GO,7404
-49.5980,-15.3080,Ceres,GO,1217
-49.7760,-16.9720,Cezarina,GO,1621
-52.5490,-18.4080,Chapadão do Céu,GO,5383
-47.9250,-16.0770,Cidade Ocidental,GO,6846
-48.7760,-15.7940,Cocalzinho de Goiás,GO,6478
-48.0780,-14.1510,Colinas do Sul,GO,1612
-50.5480,-16.2940,Córrego do Ouro,GO,9143
-48.8090,-15.9240,Corumbá de Goiás,GO,6833
-48.5620,-18.1420,Corumbaíba,GO,9386
-47.6140,-16.7690,Cristalina,GO,6235
-48.7040,-17.1990,Cristianópolis,GO,9134
-49.9690,-14.5490,Crixás,GO,1878
-49.3810,-17.2880,Cromínia,GO,5552
-48.1510,-18.2630,Cumari,GO,5167
-46.1770,-14.5640,Damianópolis,GO,9014
-49.3700,-16.2530,Damolândia,GO,3944
-47.5620,-18.1530,Davinópolis,GO,3554
-51.2560,-16.2340,Diorama,GO,1277
-46.3930,-13.2950,Divinópolis de Goiás,GO,2220
-52.3190,-16.7200,Doverlândia,GO,1881
-49.6650,-17.4260,Edealina,GO,3818
-49.9310,-17.3390,Edéia,GO,3374
-49.0730,-13.8680,Estrela do Norte,GO,1225
-50.3610,-15.4460,Faina,GO,9003
-50.7800,-16.1830,Fazenda Nova,GO,648
-50.3050,-16.5820,Firminópolis,GO,7200
-47.0500,-14.4490,Flores de Goiás,GO,2688
-47.3340,-15.5370,Formosa,GO,1753
-48.8820,-13.6540,Formoso,GO,3533
-49.0240,-16.5110,Goianápolis,GO,9705
-48.0850,-18.1330,Goiandira,GO,2298
-49.1170,-15.3170,Goianésia,GO,1958
-49.2540,-16.6790,Goiânia,GO,4830
-49.4260,-16.4960,Goianira,GO,3373
-50.1400,-15.9340,Goiás,GO,306
-49.3570,-18.0130,Goiatuba,GO,5019
-50.0660,-18.6420,Gouvelândia,GO,6008
-49.5320,-16.8310,Guapó,GO,1561
-50.0240,-15.6140,Guaraíta,GO,3982
-46.4800,-13.9360,Guarani de Goiás,GO,8031
-49.7020,-14.7320,Guarinos,GO,1662
-49.8290,-15.7190,Heitoraí,GO,1526
-49.2290,-16.9620,Hidrolândia,GO,371
-49.4650,-14.7240,Hidrolina,GO,6253
-46.6320,-14.0960,Iaciara,GO,7114
-49.9870,-18.4880,Inaciolândia,GO,3562
-49.9870,-17.1420,Indiara,GO,9203
-49.4960,-16.3580,Inhumas,GO,3495
-48.1600,-17.7220,Ipameri,GO,8300
-51.1180,-16.4420,Iporá,GO,6864
-50.9080,-16.3180,Israelândia,GO,1589
-49.8100,-16.0200,Itaberaí,GO,3017
-49.6040,-15.9190,Itaguari,GO,7790
-49.6340,-15.7580,Itaguaru,GO,4849
-51.5440,-19.0670,Itajá,GO,1352
-49.5490,-14.9510,Itapaci,GO,3313
-50.6130,-15.8230,Itapirapuã,GO,2062
-49.9490,-15.5620,Itapuranga,GO,8418
-51.3480,-18.7690,Itarumã,GO,1946
-49.6080,-16.2010,Itauçu,GO,2069
-49.2180,-18.4200,Itumbiara,GO,1370
-50.7940,-16.6020,Ivolândia,GO,5805
-50.1460,-17.0490,Jandaia,GO,6951
-49.3340,-15.7570,Jaraguá,GO,7070
-51.7140,-17.8810,Jataí,GO,1525
-50.9530,-16.1780,Jaupaci,GO,5267
-49.3740,-15.9510,Jesúpolis,GO,1785
-49.6140,-17.8050,Joviânia,GO,4848
-50.8680,-15.8650,Jussara,GO,3511
-48.7440,-16.6190,Leopoldo de Bulhões,GO,983
-47.9500,-16.2530,Luziânia,GO,1681
-49.4910,-17.2990,Mairipotaba,GO,1506
-46.1130,-14.4880,Mambaí,GO,6694
-49.1780,-14.0170,Mara Rosa,GO,3846
-48.6410,-17.9810,Marzagão,GO,7277
-50.7460,-15.4440,Matrinchã,GO,6399
-50.3390,-17.9710,Maurilândia,GO,6663
-48.1610,-15.0560,Mimoso de Goiás,GO,3589
-48.2200,-13.5330,Minaçu,GO,7446
-52.5510,-17.5690,Mineiros,GO,6116
-50.7390,-16.5460,Moiporá,GO,5951
-46.9010,-13.2560,Monte Alegre de Goiás,GO,2413
-51.3970,-16.0080,Montes Claros de Goiás,GO,8474
-51.1750,-17.4440,Montividiu,GO,1644
-48.6070,-13.1130,Montividiu do Norte,GO,7186
-49.1010,-17.7320,Morrinhos,GO,3455
-50.0570,-15.3210,Morro Agudo de Goiás,GO,2868
-50.2150,-16.1270,Mossâmedes,GO,5064
-50.5710,-14.7450,Mozarlândia,GO,8389
-50.2810,-13.7760,Mundo Novo,GO,5760
-49.2750,-13.7330,Mutunópolis,GO,4419
-49.8820,-16.5820,Nazário,GO,5391
-49.2190,-16.4060,Nerópolis,GO,9512
-48.4600,-14.4740,Niquelândia,GO,6350
-49.8960,-15.0220,Nova América,GO,486
-48.2550,-18.0590,Nova Aurora,GO,1641
-50.3270,-14.0990,Nova Crixás,GO,719
-49.5710,-15.1430,Nova Glória,GO,7614
-49.3890,-14.2890,Nova Iguaçu de Goiás,GO,2497
-46.8800,-13.7420,Nova Roma,GO,4909
-49.3230,-16.3710,Nova Veneza,GO,6546
-50.7110,-16.0340,Novo Brasil,GO,6442
-48.0390,-16.0590,Novo Gama,GO,216
-49.5040,-13.2440,Novo Planalto,GO,7084
-48.2960,-17.0310,Orizona,GO,5644
-49.1930,-16.2200,Ouro Verde de Goiás,GO,5425
-47.8390,-18.2340,Ouvidor,GO,9344
-48.2840,-15.1600,Padre Bernardo,GO,1831
-51.5330,-16.7330,Palestina de Goiás,GO,3661
-49.9260,-16.8050,Palmeiras de Goiás,GO,5252
-48.4240,-17.3240,Palmelo,GO,2818
-50.1650,-16.7960,Palminópolis,GO,6094
-49.3540,-18.1770,Panamá,GO,7224
-50.6540,-18.9160,Paranaiguara,GO,3278
-50.4490,-16.9480,Paraúna,GO,2792
-52.0640,-17.5290,Perolândia,GO,4392
-49.3380,-16.0950,Petrolina de Goiás,GO,1961
-49.5780,-14.7640,Pilar de Goiás,GO,2541
-49.0180,-17.3030,Piracanjuba,GO,3684
-51.8220,-16.4270,Piranhas,GO,4993
-48.9590,-15.8520,Pirenópolis,GO,8448
-48.2800,-17.3010,Pires do Rio,GO,9533
-47.6140,-15.4530,Planaltina,GO,3695
-49.4490,-17.5260,Pontalina,GO,8048
-49.1490,-13.4410,Porangatu,GO,7679
-50.1640,-17.8150,Porteirão,GO,3408
-52.6790,-17.3540,Portelândia,GO,4451
-46.3690,-14.0930,Posse,GO,8982
-49.2440,-17.2510,Professor Jamil,GO,1402
-50.4520,-18.4480,Quirinópolis,GO,3655
-49.5840,-15.3150,Rialma,GO,484
-49.5100,-15.4470,Rianápolis,GO,7236
-48.7730,-17.7740,Rio Quente,GO,2976
-50.9280,-17.7980,Rio Verde,GO,2448
-49.8030,-15.1640,Rubiataba,GO,5213
-50.3140,-16.1980,Sanclerlândia,GO,8503
-49.6940,-16.5740,Santa Bárbara de Goiás,GO,6968
-48.4820,-17.3160,Santa Cruz de Goiás,GO,5997
-51.1060,-15.7690,Santa Fé de Goiás,GO,7334
-50.5970,-17.8140,Santa Helena de Goiás,GO,742
-49.4270,-15.2980,Santa Isabel,GO,3803
-53.2050,-17.3260,Santa Rita do Araguaia,GO,2269
-49.1200,-15.1350,Santa Rita do Novo Destino,GO,8750
-49.4940,-16.0850,Santa Rosa de Goiás,GO,4288
-49.0150,-13.7140,Santa Tereza de Goiás,GO,2968
-49.7060,-14.4380,Santa Terezinha de Goiás,GO,268
-50.6340,-17.5610,Santo Antônio da Barra,GO,4542
-49.3110,-16.4840,Santo Antônio de Goiás,GO,4267
-48.2550,-15.9400,Santo Antônio do Descoberto,GO,2293
-46.3180,-13.3980,São Domingos,GO,1294
-49.2610,-15.9310,São Francisco de Goiás,GO,4884
-47.5250,-14.7060,São João d'Aliança,GO,3800
-50.4100,-16.8150,São João da Paraúna,GO,482
-50.3720,-16.5250,São Luís de Montes Belos,GO,2145
-49.3290,-14.8630,São Luíz do Norte,GO,501
-50.1630,-13.2750,São Miguel do Araguaia,GO,3620
-48.6630,-17.0590,São Miguel do Passa Quatro,GO,3458
-49.8180,-15.3500,São Patrício,GO,6317
-50.5440,-18.9910,São Simão,GO,7430
-49.0930,-16.7080,Senador Canedo,GO,1800
-51.9620,-18.3060,Serranópolis,GO,2168
-48.6080,-16.6590,Silvânia,GO,2498
-46.4830,-14.4740,Simolândia,GO,3786
-46.2530,-14.8050,Sítio d'Abadia,GO,3706
-49.6060,-16.0540,Taquaral de Goiás,GO,8496
-47.2650,-13.7760,Teresina de Goiás,GO,1772
